0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3,0,0,0,0,0,0,3,1,1,3,0,0,0,0,0
2,0,0,0,0,0,0,2,0,9,10,0,0,2,0,1
1,0,0,1,0,0,0,1,0,9,10,0,0,2,0,1
1,0,0,1,0,0,0,1,0,9,10,0,0,2,0,1
1,0,0,1,0,0,0,1,0,9,10,1,0,2,1,1
1,0,0,1,0,0,0,1,0,9,10,1,0,2,0,1
1,0,0,1,0,0,0,1,0,9,10,1,0,2,0,1
2,0,0,0,0,0,0,2,0,9,10,0,0,2,0,1
2,0,0,0,0,0,2,0,0,9,10,0,0,2,0,1
2,0,0,0,0,0,1,1,0,9,10,0,0,2,0,1
5,0,0,0,1,0,1,4,0,9,10,0,0,2,1,1
2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,2,2,0,0,0,1,1
1,0,1,0,0,0,0,1,0,2,2,0,0,0,1,1
0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,1
2,0,0,0,0,0,1,1,0,6,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
6,0,0,0,0,0,5,1,0,5,1,1,0,0,5,1
1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,1
4,1,1,0,0,0,2,2,0,9,17,0,0,1,1,1
1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,1
6,1,2,0,0,0,3,3,0,9,17,0,0,1,1,1
1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,1
4,1,1,0,0,0,2,2,0,9,17,0,0,1,1,1
7,1,2,3,0,0,2,5,1,9,17,0,0,1,1,1
1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,1
4,1,1,0,0,0,2,2,0,9,17,0,0,1,1,1
1,0,0,0,0,0,0,1,0,9,17,0,0,1,0,1
4,1,1,0,0,0,2,2,0,9,17,0,0,1,1,1
2,0,0,0,0,0,1,1,0,9,17,0,0,1,0,1
1,0,0,0,0,0,0,1,1,9,17,0,0,1,0,1
2,0,0,0,0,0,1,1,0,9,17,0,0,1,1,1
0,0,0,0,0,0,0,0,0,9,17,0,0,1,0,1
0,0,0,0,0,0,0,0,0,9,17,0,0,1,0,1
2,0,0,0,0,0,1,1,0,9,17,0,0,1,1,1
6,0,0,0,0,0,5,1,0,5,1,1,0,0,5,1
2,0,0,0,0,0,1,1,0,11,3,1,0,2,0,1
1,0,0,0,0,0,1,0,0,11,3,0,0,2,0,1
4,0,0,0,0,0,1,3,0,11,3,0,0,2,1,1
0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
2,0,0,0,0,0,2,0,0,3,4,0,0,0,2,0
1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1,0,0,1,0,0,0,1,0,4,4,0,0,0,1,0
4,0,0,2,0,1,0,4,0,4,4,0,0,0,1,0
2,0,0,0,0,0,1,1,0,4,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,23,17,0,0,7,0,1
1,0,0,1,0,0,0,1,0,23,17,0,0,7,1,1
4,0,0,2,0,1,0,4,0,23,17,0,0,7,1,1
3,0,1,0,0,0,2,1,0,23,17,0,0,7,0,1
3,0,1,0,0,0,2,1,0,23,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,23,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,23,17,0,0,7,0,1
4,0,0,1,0,1,0,4,0,23,17,0,0,7,0,1
4,0,0,2,0,1,1,3,0,23,17,0,0,7,0,1
2,0,0,1,0,0,1,1,0,23,17,1,0,7,0,1
3,0,1,1,0,0,0,3,0,23,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,23,17,0,0,7,0,1
4,0,0,1,0,1,0,4,0,23,17,0,0,7,0,1
3,0,0,0,2,0,1,2,0,23,17,0,0,7,0,1
3,0,0,1,0,0,1,2,0,23,17,0,0,7,0,1
5,0,0,0,1,0,1,4,0,23,17,0,0,7,1,1
1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1,0,0,1,0,0,0,1,0,4,4,0,0,0,1,0
4,0,0,2,0,1,0,4,0,4,4,0,0,0,1,0
2,0,0,0,0,0,1,1,0,4,4,0,0,0,1,0
2,0,0,0,0,0,1,1,0,11,3,1,0,2,0,1
1,0,0,0,0,0,1,0,0,11,3,0,0,2,0,1
4,0,0,0,0,0,1,3,0,11,3,0,0,2,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
6,0,0,0,0,0,5,1,0,6,1,1,0,0,5,1
1,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
0,0,0,0,0,0,0,0,0,26,19,0,0,4,0,1
1,0,0,1,0,0,0,1,0,26,19,0,0,4,1,1
4,0,0,2,0,1,0,4,0,26,19,0,0,4,1,1
2,0,0,0,0,0,2,0,0,26,19,0,0,4,0,1
1,0,0,0,0,0,1,0,0,26,19,0,1,4,0,1
0,0,0,0,0,0,0,0,0,26,19,0,0,4,0,1
1,0,0,1,0,0,0,1,0,26,19,0,0,4,1,1
5,0,0,2,0,2,1,4,0,26,19,0,0,4,1,1
2,0,0,0,0,0,1,1,0,26,19,0,0,4,0,1
2,0,0,0,0,0,1,1,0,26,19,0,0,4,0,1
1,0,0,0,0,0,1,0,0,26,19,0,0,4,0,1
2,0,0,0,0,0,1,1,0,26,19,0,0,4,0,1
5,0,0,2,0,0,1,4,0,26,19,0,0,4,0,1
3,0,1,1,0,0,0,3,0,26,19,0,0,4,0,1
3,0,0,0,2,0,1,2,0,26,19,0,0,4,0,1
3,0,0,1,0,0,1,2,0,26,19,0,0,4,0,1
0,0,0,0,0,0,0,0,0,26,19,0,0,4,0,1
6,0,0,0,0,0,1,5,0,26,19,0,0,4,1,1
0,0,0,0,0,0,0,0,0,17,10,0,0,3,0,1
1,0,0,1,0,0,0,1,0,17,10,0,0,3,1,1
4,0,0,2,0,1,0,4,0,17,10,0,0,3,1,1
2,0,0,0,0,0,2,0,0,17,10,0,0,3,0,1
1,0,0,0,0,0,1,0,0,17,10,0,0,3,0,1
3,0,1,1,0,0,0,3,0,17,10,0,0,3,0,1
3,0,0,0,2,0,1,2,0,17,10,0,0,3,0,1
3,0,0,1,0,0,1,2,0,17,10,0,0,3,0,1
5,0,0,0,0,0,1,4,0,17,10,0,0,3,1,1
3,0,0,1,0,0,0,3,0,83,125,0,0,88,0,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
1,0,0,0,0,0,0,1,0,83,125,0,0,88,0,0
7,1,1,8,0,0,0,7,1,83,125,0,0,88,2,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
6,0,1,8,0,0,0,6,1,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,1,0,88,0,0
1,0,0,0,0,0,0,1,1,83,125,0,0,88,0,0
2,0,0,0,0,0,1,1,0,83,125,0,0,88,1,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
4,0,0,1,0,1,0,4,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
2,0,0,1,0,0,2,0,0,83,125,0,0,88,1,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
0,0,0,0,0,0,0,0,0,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
3,0,0,0,0,0,1,2,1,83,125,0,0,88,1,0
2,0,0,0,0,0,2,0,0,83,125,0,0,88,1,0
2,0,0,1,0,0,0,2,0,83,125,0,0,88,0,0
0,0,0,0,0,0,0,0,0,83,125,0,0,88,0,0
0,0,0,0,0,0,0,0,0,83,125,0,0,88,0,0
5,0,0,1,0,2,1,4,0,83,125,0,0,88,1,0
4,0,0,2,0,0,2,2,0,83,125,0,0,88,1,0
2,0,0,0,0,0,1,1,0,83,125,0,0,88,0,0
2,0,0,0,0,0,1,1,0,83,125,0,0,88,0,0
2,0,0,0,0,0,1,1,0,83,125,0,0,88,0,0
2,0,0,0,0,0,1,1,0,83,125,0,0,88,0,0
1,0,0,0,0,0,1,0,0,83,125,0,0,88,0,0
3,0,0,0,0,0,1,2,0,83,125,0,0,88,1,0
6,0,0,0,0,0,5,1,0,5,1,1,0,0,5,1
1,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,24,17,0,0,7,0,1
1,0,0,1,0,0,0,1,0,24,17,0,0,7,1,1
4,0,0,2,0,1,0,4,0,24,17,0,0,7,1,1
3,0,1,0,0,0,2,1,0,24,17,0,0,7,0,1
3,0,1,0,0,0,2,1,0,24,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,24,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,24,17,0,0,7,0,1
4,0,0,1,0,1,0,4,0,24,17,0,0,7,0,1
4,0,0,2,0,1,1,3,0,24,17,0,0,7,0,1
2,0,0,1,0,0,1,1,0,24,17,1,0,7,0,1
3,0,1,1,0,0,0,3,0,24,17,0,0,7,0,1
1,0,0,0,0,0,1,0,0,24,17,0,0,7,0,1
4,0,0,1,0,1,0,4,0,24,17,0,0,7,0,1
3,0,0,0,2,0,1,2,0,24,17,0,0,7,0,1
3,0,0,1,0,0,1,2,0,24,17,0,0,7,0,1
5,0,0,0,1,0,1,4,0,24,17,0,0,7,1,1
3,0,0,0,0,0,3,0,0,8,2,1,0,1,0,1
5,0,0,0,0,0,1,4,0,8,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
4,0,0,0,0,0,3,1,0,7,2,1,0,1,1,1
4,0,0,0,0,0,1,3,0,7,2,0,0,1,1,1
2,0,0,1,0,0,2,0,0,7,4,0,0,1,1,1
0,0,0,0,0,0,0,0,0,7,4,0,0,1,0,1
1,0,0,0,0,0,1,0,0,7,4,0,0,1,0,1
2,0,0,0,0,0,1,1,0,7,4,0,0,1,1,1
3,0,0,0,0,0,3,0,0,13,4,0,0,1,0,1
4,0,0,1,0,1,0,4,0,13,4,0,0,1,0,1
4,0,0,1,0,1,0,4,0,13,4,0,0,1,0,1
7,0,0,0,0,0,1,6,0,13,4,0,0,1,1,1
1,1,1,0,0,0,0,1,0,4,19,0,0,5,1,0
3,1,2,0,0,0,2,1,0,4,19,0,0,5,3,0
0,0,0,0,0,0,0,0,0,4,19,0,0,5,0,0
2,0,1,0,0,0,1,1,0,4,19,0,3,5,0,0
2,0,1,0,0,0,1,1,0,4,19,0,3,5,0,0
1,0,1,0,0,0,0,1,0,4,19,0,0,5,0,0
1,0,0,0,0,0,1,0,0,4,19,0,3,5,0,0
0,0,0,0,0,0,0,0,0,4,19,0,0,5,0,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
0,0,0,0,0,0,0,0,0,4,19,0,0,5,0,0
1,1,1,0,0,0,0,1,0,4,19,0,0,5,1,0
3,1,2,0,0,0,2,1,0,4,19,0,0,5,2,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
1,0,1,0,0,0,1,0,0,4,19,0,0,5,1,0
3,1,0,1,0,0,1,2,0,4,19,0,0,5,0,0
1,0,0,0,0,0,1,0,0,11,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,1
7,0,1,1,0,0,0,7,0,11,5,0,0,2,0,1
3,0,0,0,0,0,1,2,0,11,5,0,0,2,1,1
2,0,0,0,0,0,2,0,0,22,11,0,0,3,0,1
5,0,1,0,0,0,4,1,0,22,11,0,0,3,0,1
1,0,0,0,0,0,1,0,0,22,11,0,0,3,0,1
4,0,0,0,0,0,3,1,0,22,11,0,0,3,0,1
3,1,0,0,0,0,0,3,1,22,11,0,0,3,0,1
3,1,0,0,0,0,1,2,0,22,11,0,0,3,0,1
3,0,0,1,0,0,0,3,0,22,11,0,0,3,0,1
0,0,0,0,0,0,0,0,0,22,11,0,0,3,0,1
0,0,0,0,0,0,0,0,0,22,11,0,0,3,0,1
7,0,1,1,0,0,0,7,0,22,11,0,0,3,0,1
6,0,0,0,0,0,1,5,0,22,11,0,0,3,1,1
1,0,1,0,0,0,1,0,0,10,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,10,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,10,5,0,0,2,0,1
7,0,1,1,0,0,0,7,0,10,5,0,0,2,0,1
3,0,0,0,0,0,1,2,0,10,5,0,0,2,1,1
1,0,0,0,0,0,1,0,0,18,11,0,0,5,0,1
3,1,0,0,0,0,1,2,0,18,11,0,0,5,0,1
2,0,0,0,0,0,2,0,0,18,11,0,0,5,0,1
2,1,0,0,0,0,0,2,1,18,11,0,0,5,0,1
4,0,0,0,0,0,3,1,0,18,11,0,0,5,0,1
3,0,0,1,0,0,0,3,0,18,11,0,0,5,0,1
4,0,0,1,0,0,1,3,0,18,11,0,0,5,0,1
0,0,0,0,0,0,0,0,0,18,11,0,0,5,0,1
0,0,0,0,0,0,0,0,0,18,11,0,0,5,0,1
7,0,1,1,0,0,0,7,0,18,11,0,0,5,0,1
4,0,0,0,0,0,1,3,0,18,11,0,0,5,1,1
7,0,0,0,0,0,7,0,0,28,24,1,1,5,1,1
1,0,0,0,0,0,1,0,0,28,24,0,0,5,0,1
1,1,0,0,0,0,0,1,0,28,24,0,0,5,0,1
4,1,0,0,0,0,2,2,0,28,24,0,0,5,0,1
4,0,0,1,0,0,1,3,0,28,24,0,0,5,0,1
0,0,0,0,0,0,0,0,0,28,24,0,0,5,0,1
0,0,0,0,0,0,0,0,0,28,24,0,0,5,0,1
7,0,1,1,0,0,0,7,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
1,0,0,1,0,0,0,1,0,28,24,0,0,5,0,1
1,0,0,0,0,0,1,0,0,28,24,1,0,5,0,1
2,0,0,0,0,0,1,1,0,28,24,1,0,5,0,1
1,0,0,0,0,0,1,0,0,28,24,1,0,5,0,1
1,0,0,0,0,0,0,1,1,28,24,0,0,5,0,1
1,0,0,1,0,0,0,1,0,28,24,1,0,5,0,1
1,0,0,1,0,0,0,1,0,28,24,1,0,5,0,1
1,0,0,1,0,0,0,1,0,28,24,1,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
3,0,0,1,0,0,0,3,0,28,24,0,0,5,0,1
10,0,0,0,0,0,1,9,0,28,24,0,0,5,1,1
4,0,4,1,0,1,0,4,0,14,8,0,0,1,0,1
3,0,0,1,0,0,0,3,0,14,8,0,0,1,0,1
3,0,0,1,0,0,1,2,0,14,8,0,0,1,0,1
0,0,0,0,0,0,0,0,0,14,8,1,0,1,0,1
6,0,2,1,0,0,0,6,0,14,8,0,0,1,0,1
0,0,0,0,0,0,0,0,0,14,8,0,0,1,0,1
5,0,0,0,0,0,1,4,0,14,8,0,0,1,1,1
5,0,0,1,0,0,3,2,0,16,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,16,5,1,0,2,0,1
6,0,2,1,0,0,0,6,0,16,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,16,5,0,0,2,0,1
8,0,0,0,0,0,1,7,0,16,5,0,0,2,1,1
3,0,0,0,0,0,3,0,0,16,5,0,1,3,0,1
0,0,0,0,0,0,0,0,0,16,5,0,0,3,0,1
0,0,0,0,0,0,0,0,0,16,5,0,0,3,0,1
7,0,1,1,0,0,0,7,0,16,5,0,0,3,0,1
6,0,0,0,0,0,1,5,0,16,5,0,0,3,1,1
1,0,0,0,0,0,1,0,0,17,8,0,0,1,0,1
2,0,0,1,0,0,2,0,0,17,8,0,0,1,0,1
1,0,0,0,0,0,1,0,0,17,8,0,0,1,0,1
1,0,0,0,0,0,1,0,0,17,8,0,0,1,1,1
4,0,0,0,0,0,2,2,0,17,8,0,0,1,0,1
6,0,0,1,0,0,2,4,0,17,8,0,0,1,0,1
1,0,0,0,0,0,1,0,0,17,8,0,0,1,0,1
6,0,0,0,0,0,1,5,0,17,8,0,0,1,1,1
2,0,0,0,0,0,2,0,0,15,6,0,0,3,0,1
1,0,0,0,0,0,1,0,0,15,6,0,0,3,0,1
0,0,0,0,0,0,0,0,0,15,6,0,0,3,0,1
0,0,0,0,0,0,0,0,0,15,6,0,0,3,0,1
7,0,1,1,0,0,0,7,0,15,6,0,0,3,0,1
3,0,0,0,0,0,1,2,0,15,6,0,0,3,1,1
4,0,0,0,0,0,3,1,0,14,6,1,0,2,0,1
0,0,0,0,0,0,0,0,0,14,6,1,0,2,0,1
6,0,2,1,0,0,0,6,0,14,6,0,0,2,0,1
0,0,0,0,0,0,0,0,0,14,6,0,0,2,0,1
1,0,0,0,0,0,1,0,0,14,6,0,0,2,0,1
7,0,0,0,0,0,1,6,0,14,6,0,0,2,1,1
1,0,0,0,0,0,1,0,0,11,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,1
0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,1
7,0,1,1,0,0,0,7,0,11,5,0,0,2,0,1
3,0,0,0,0,0,1,2,0,11,5,0,0,2,1,1
2,0,0,0,0,0,1,1,0,28,47,0,0,7,0,1
1,0,0,0,0,0,0,1,0,28,47,1,0,7,0,1
5,0,0,1,0,2,2,3,0,28,47,0,0,7,1,1
3,0,0,0,0,0,3,0,0,28,47,0,1,7,0,1
3,0,0,0,0,0,1,2,0,28,47,0,0,7,0,1
2,0,0,1,0,0,1,1,0,28,47,0,0,7,0,1
5,0,0,3,0,2,2,3,0,28,47,0,0,7,1,1
5,0,0,3,0,2,2,3,0,28,47,0,0,7,0,1
3,0,0,4,0,0,3,0,0,28,47,0,1,7,0,1
1,0,0,1,0,0,0,1,0,28,47,0,0,7,0,1
1,0,0,0,0,0,1,0,0,28,47,1,0,7,0,1
2,0,0,0,0,0,1,1,0,28,47,1,0,7,0,1
1,0,0,0,0,0,1,0,0,28,47,1,0,7,0,1
1,0,0,0,0,0,0,1,1,28,47,0,0,7,0,1
1,0,0,1,0,0,0,1,0,28,47,1,0,7,0,1
1,0,0,1,0,0,0,1,0,28,47,1,0,7,0,1
3,0,0,3,0,0,1,2,0,28,47,0,0,7,0,1
2,0,0,1,0,0,1,1,0,28,47,0,0,7,0,1
1,0,0,1,0,0,1,0,0,28,47,0,0,7,0,1
5,0,0,2,0,2,2,3,0,28,47,0,0,7,1,1
3,0,0,2,0,0,3,0,0,28,47,0,1,7,0,1
1,0,0,1,0,0,0,1,0,28,47,0,0,7,0,1
1,0,0,0,0,0,1,0,0,28,47,1,0,7,0,1
2,0,0,0,0,0,1,1,0,28,47,1,0,7,0,1
1,0,0,0,0,0,1,0,0,28,47,1,0,7,0,1
1,0,0,0,0,0,0,1,1,28,47,0,0,7,0,1
1,0,0,1,0,0,0,1,0,28,47,1,0,7,0,1
1,0,0,1,0,0,0,1,0,28,47,1,0,7,0,1
1,0,0,1,0,0,0,1,0,28,47,1,0,7,0,1
5,0,0,1,0,2,1,4,0,28,47,0,0,7,0,1
4,0,1,0,0,0,2,2,0,28,47,0,0,7,0,1
2,0,0,0,0,0,1,1,0,28,47,0,0,7,0,1
2,0,0,0,0,0,1,1,0,28,47,0,0,7,0,1
3,0,0,1,0,0,0,3,0,28,47,0,0,7,0,1
4,0,0,2,0,0,1,3,0,28,47,0,0,7,0,1
4,0,0,1,0,0,1,3,0,28,47,0,0,7,0,1
5,0,0,1,0,0,3,2,0,28,47,0,0,7,0,1
3,0,0,1,0,0,0,3,0,28,47,0,0,7,0,1
3,0,1,0,4,0,1,2,1,28,47,0,0,7,0,1
4,1,1,0,4,0,1,3,1,28,47,1,0,7,0,1
0,0,0,0,0,0,0,0,0,28,47,1,0,7,0,1
6,0,2,1,0,0,0,6,0,28,47,0,0,7,0,1
0,0,0,0,0,0,0,0,0,28,47,0,0,7,0,1
0,0,0,0,0,0,0,0,0,28,47,0,0,7,0,1
0,0,0,0,0,0,0,0,0,28,47,0,0,7,0,1
7,0,1,1,0,0,0,7,0,28,47,0,0,7,0,1
7,0,0,0,1,0,1,6,0,28,47,0,0,7,1,1
1,0,0,0,0,0,1,0,0,16,14,0,0,2,0,1
0,0,0,0,0,0,0,0,0,16,14,0,0,2,0,1
1,0,0,1,0,0,0,1,0,16,14,0,0,2,1,1
6,0,0,2,0,1,2,4,0,16,14,0,0,2,1,1
2,0,0,0,0,0,2,0,0,16,14,0,0,2,0,1
0,0,0,0,0,0,0,0,0,16,14,0,0,2,0,1
1,0,0,1,0,0,0,1,0,16,14,0,0,2,1,1
6,0,0,2,0,1,2,4,0,16,14,0,0,2,1,1
